name,id
Martin Beluský,774d7963-ac57-4448-a5b5-4cc3ee3249f0
Martin Beluský,8f62ff4a-1c73-472c-a77b-cdca96240a8e
Martin Chren,c4465b9b-3c00-4934-ab62-db03efb6fa3d
Martin Fecko,02865b8b-097f-48cb-84e0-b09aa23dfd8b
Martin Fecko,7f8ec49f-a901-4345-9248-6f98f5df0c95
Martin Fedor,000cbd0a-a5df-4e57-a77d-1bade2417a09
Martin Fedor,920643b1-4a06-44a7-b5f4-4bd985a885b6
Martin Fronc,95253cf3-1d9b-474a-8a1d-2e189b4b07e8
Martin Glváč,2f641a85-209c-4491-92a5-dad568690c7e
Martin Glváč,be8fec33-6bb3-4a7a-aee9-6349e8ed8619
Martin Klus,33a0b2fd-f878-4a2b-b26e-beceb1f2aff9
Martin Klus,a9b13cf8-ebdd-447a-a514-0209af651689
Martin Kotleba,ab3da87b-eb6b-438a-8e5f-7efcc82835ff
Martin Kotleba,c8e7ebe5-434b-478c-afa6-1a4a15e502fa
Martin Kujan,1a47b0c8-de22-419e-a706-7b555beb8ec8
Martin Kuruc,b3cbcb08-148f-4c1f-ae88-7e0e79760eb7
Martin Nemky,59b44109-5772-4bda-8f23-1fbd96d8dff3
Martin Nemky,90c27e3c-3e1b-45ea-85af-9751d046c53f
Martin Pado,6484dabb-12c8-41ef-95d5-03c968b0fc9f
Martin Poliačik,687e7ba4-6d53-4bf4-a30e-900579fcb850
Martin Poliačik,8190a91a-6ca4-42c3-9b1f-376d03bc7674
Martina Šimkovičová,ed931aa4-b637-4ffe-89b3-7a1e7938aaba
Melánia Kolláriková,e0b7d28f-3820-4b27-96a0-7758175054dc
Michal Bagačka,4ebd006b-6e83-4357-b66d-c7fa8eadd338
Michal Bagačka,a14c6b3b-1525-45b4-92fd-fc7af89aca2e
Michal Drobný,cf78b94c-f5e5-46d6-9ca8-13db909a0735
Michal Lukša,2035b6ad-2eb9-44e0-9701-20d5b99fed12
Michal Vajda,e953a40c-c492-4ea3-9fc2-bca5bed2d65a
Miklós Duray,cec04a4b-bdc8-4b6c-b059-5d25419aabaf
Miklós Fehér,7342ed49-3bb6-4191-86b8-d63be1525384
Mikuláš Dzurinda,7ab7d92b-12b4-467f-9555-e81e558bf5e7
Mikuláš Juščík,9f9b9091-45ea-4661-83bd-6b311013d561
Mikuláš Krajkovič,9eed0eb4-39ac-4d90-a453-fdc0c2830692
Mikuláš Krajkovič,a6054adb-f1d7-43a5-9f18-bdfb7a60a36a
Milada Belásová,33d98b6d-e49e-4de2-8e58-38d323101966
Milan Benkovský,fbe0e6a1-3d28-4e78-92bd-f831b975bdcb
Milan Cagala,4d76f2c8-8c69-4e45-aa99-081c877302ca
Milan Ftáčnik,f66e8205-02d0-48f0-82ad-01f9fd42fe80
Milan Gaľa,ef584051-dd75-4bd2-a066-5d958b1d2cce
Milan Géci,a4f74776-4f9f-468f-a218-067242ce55e0
Milan Halúz,f1ce04e2-ca5f-4a17-8d9c-ff8b7f2364ab
Milan Hort,08981058-1e3f-425b-81d5-eb3bda756096
Milan Ištván,2a0c2315-0a42-4627-9c23-a6ad21598400
Milan Ježovica,55e3a735-3f1d-4075-b767-a858c4c6e90b
Milan Krajniak,9cf070d7-4488-401e-ae55-625c26c6b064
Milan Krajniak,a52e74ec-7b32-4461-adb0-82c5bd490c46
Milan Kňažko,cfdf1ae6-5c0f-4b86-beb4-bce197086498
Milan Laurenčík,acb2fadb-b3ba-4216-bb93-6f1d595d794f
Milan Laurenčík,f351b4b0-20f8-4659-b2fe-91815bbc68a4
Milan Mazurek,99ac6de0-643d-4518-9a4d-77e1d37ff326
Milan Mazurek,c60d09ee-fe10-4120-bf16-8e0589c37d1c
Milan Mojš,d68db4c9-1671-487e-af74-d5c6f08757b6
Milan Mojš,dec52d7e-3b00-4ca4-b8c6-b55becba2ac0
Milan Murgaš,0130a720-e919-43eb-8151-af9561ce0141
Milan Panáček,8f4a6353-1cca-4e61-8466-d7a62f8ff5f0
Milan Panáček,ffad56c0-5c0f-4f46-a8e8-3ac42c4fca36
Milan Rehák,7ece8683-4ea4-46e0-8d0a-bec54856a982
Milan Topoli,425b279e-1b82-4c88-bb89-c728fbeef0f6
Milan Uhrík,4c355a2f-212e-41f2-a4e6-28d7f3fda3e9
Milan Uhrík,a1af6811-a269-430f-9a5d-7eadc5b32823
Milan Urbáni,3acfd8e1-ba0f-4bd5-b621-c599f26287a8
Miloslav Suchár,8790548c-ea44-422e-a336-2c64d9762ccf
Miroslav Abelovský,3ca59cf1-da27-4adf-a557-2220136d0f30
Miroslav Beblavý,7c30bf9b-4570-45f8-add6-2366c3dccec1
Miroslav Beblavý,aecfadb8-d8e6-48c2-9636-3ea8e1750fb4
Miroslav Chovanec,7bac23bb-9f1b-4d45-8dbd-b04ccb85c688
Miroslav Ivan,1fd3b680-96e1-4623-b01b-ff7385de7fa9
Miroslav Ivan,b0dace96-e5bf-4236-96fe-0ef50f4cc522
Miroslav Jureňa,ce88e0dc-10df-432a-9835-47d97e318c11
Miroslav Kadúc,dfc10a65-79f9-47f6-8fb1-edbacd39f0c0
Miroslav Kotian,ac1805db-406f-4adf-83f2-90918a573dcc
Miroslav Maxon,31e457c3-534b-4e92-8759-d5b99f04c418
Miroslav Mikolášik,781759ad-46ca-4ae4-893a-66d79212e0d7
Miroslav Sopko,b5c0dd4e-fc75-4df5-a9f1-2665810965cf
Miroslav Sopko,e5c2819b-542c-45f8-9029-a78cf4f6fe36
Miroslav Číž,5d4a2544-0702-4950-8f3f-adb030c5bd46
Miroslav Číž,61b092c9-72b2-4b56-9f50-440a25d5cb06
Mojmír Mamojka,db1c4556-f701-4a27-a321-7e201c1e5c96
Monika Beňová,87d8f2d1-bd2f-4814-8195-7d9b49a254eb
Monika Gibalová,0a8493cb-6a11-4c74-8239-d37692bfcf3f
Monika Smolková,c58af533-ffb7-4647-a741-332d03eee07f
Mária Angelovičová,bef42191-286c-4319-8b46-9eb861483282
Mária Demeterová,22fff7d6-ee0a-452d-b62b-72059ca41527
Mária Janíková,8877a6af-6910-4405-b65f-51565db268a4
Mária Janíková,a01c33ce-47df-4b52-b3ff-21d272de7300
Mária Kadlečíková,7fd37ea9-fa5e-4c5b-b46b-bc1f65f091ef
Mária Machová,bfe2bbf0-47e6-46b2-9465-1ec847c7f7cd
Mária Majdová,fdccb013-e25f-42a9-9151-f15a0cf3e974
Mária Sabolová,190467ca-4773-412a-b672-3580ccfff650
Natália Blahová,33f45405-a288-497f-a089-29a597ef76dd
Natália Blahová,d0ef6665-a921-4bae-a5a6-802b8b174397
Natália Grausová,267a13ed-b733-46b7-b098-8b9375ab45ea
Natália Grausová,8c6ff38c-f1e1-4d04-b207-da5bd3f7d045
Olga Szabó,76261dd9-d9e9-4d49-85ec-5612c7510386
Ondrej Dostál,7a60c922-481e-4fe0-a029-84a726a60ca1
Ondrej Dostál,d43ca3d7-c5d1-46ac-8743-7c11e98182e6
Ondrej Matej,72d865b6-d3a3-4412-9f48-d8924c78e4b4
Oto Žarnay,2babfc66-5962-4264-95b8-d73e1aa7e769
Otto Brixi,a10446ea-143f-467f-a378-eb1c34f85eeb
Oľga Keltošová,478d0331-17f9-44f3-8a19-c48403ce30b3
Oľga Nachtmannová,05043a4d-1f76-411e-965a-bde0a706ad19
Oľga Nachtmannová,3b5d2de4-e860-40c6-8704-14371c49cd2c
Pavel Delinga,b86db2be-63ff-429b-8df6-eb1d4b49bdab
Pavel Kandráč,c31635c5-9dcf-4dc9-911a-d00a752d5abb
Pavel Koncoš,9e845072-69aa-49a0-aaf7-9631780bbe2a
Pavel Šťastný,22e4bab6-338f-4399-9a58-98c22db16d9b
Pavol Abrhan,8f5209ba-d251-40af-a0aa-1862db342cc6
Pavol Džurina,28c27975-fdd2-4c57-a26b-1b218a646919
Pavol Frešo,cb7fd589-a98d-4d26-93cb-9e76968973d6
Pavol Goga,350214b9-0fb8-4955-8942-ad7fd669148c
Pavol Goga,d3e41f7a-92a9-4ff0-8dbc-000fe48dca1d
Pavol Hajdúk,08d67a33-b172-4597-aa4a-ded7c614a193
Pavol Hamžík,4e24e265-f271-4517-80df-75a5530542b7
Pavol Hladký,11592371-5a39-472c-91d1-132ee844193c
Pavol Hrušovský,37d1473a-7952-4cec-9913-3451fda53da8
Pavol Kanis,b704dd9d-62d7-4c43-9a57-cba853d5c7c4
Pavol Kačic,410e1220-ca81-4bde-8e7b-8c8dc4e860c9
Pavol Kubovič,f7adb8be-9766-47c9-a723-1b93f87fb1c1
Pavol Kuljaček,8ac41fbd-cbc3-439d-bb67-c37307934f45
Pavol Minárik,d4f1335d-7ab6-4ecf-b7c4-ca9eae059038
Pavol Pavlis,06c31d08-4823-4452-8d77-56710cf0a839
Pavol Paška,1aa32b1b-9fb9-4f17-a36e-61ee0fac71ab
Pavol Prokopovič,24a3b96b-a6ab-4007-bc63-1aac83fe0e07
Pavol Rusko,c8ecbb09-24bd-4528-b712-05babab998db
Pavol Vrždák,69229028-f464-4e53-a0b9-6bdb1a46224e
Pavol Zajac,87f39ae0-2cac-49ca-8195-8fdb8aeaeef0
Pavol Števček,833e9a63-c8a2-43bd-844b-c3b80c399db7
Peter Antal,0550f902-6fd5-4072-b5ad-118f39b041bd
Peter Antal,9e84e6bd-726b-405b-aa28-d9f8a9641daa
Peter Biroš,c1629679-4820-459a-aa44-1464a5c3ff13
Peter Bohunický,b673ce19-84d1-4c01-8967-d2592360b1b7
Peter Brňák,87275281-f060-441a-9034-ae160d366af2
Peter Bódy,3a17c173-c1bc-45d2-82df-d4c184aad12d
Peter Chudík,77a0b076-d4c2-4f17-98f1-0aa789f30b1e
Peter Chudík,e38d237a-9cc5-44ae-b3ae-b538abde7ecd
Peter Dubravay,2976d17a-cdd0-40ab-bab0-d3b53d284af6
Peter Finďo,a17e72d8-faf1-4d58-a415-40aa61d2ac95
Peter Fitz,d0362a34-980b-497b-aec9-a6e4feffee3d
Peter Gabura,f21a5e9d-6e9a-4d21-b927-9820c069f443
Peter Gaži,3e89ad49-bb82-422a-90b6-56c6583a799e
Peter Kalist,763d0662-ece0-4319-9512-e8012e27b336
Peter Kažimír,be747c18-5603-436e-ab82-061e80479c21
Peter Košút,ea509685-986f-4d32-9084-fae2329e4902
Peter Kresák,47fdef76-ffaf-4735-851c-6742219cd368
Peter Kresák,68bcef90-5b67-414b-935f-b85db8babe84
Peter Kresánek,55d99e92-25be-4f42-8282-1c2a3ce7deff
Peter Krupa,5fe653c1-6708-4e56-9780-688300ee8a97
Peter Krupa,a8ffce9b-aaee-4384-abb5-2c0762bfff5a
Peter Magvaši,dd133852-90f2-4c29-a028-caa26f6b63e9
Peter Markovič,7f397a3c-00ff-494d-8018-3a4f88633d9e
Peter Marček,03d092db-5bb1-4f44-9ef7-41b5627fae2d
Peter Miššík,eb3433fd-4f2e-4a07-9797-a9912eff35d8
Peter Muránsky,c9a376a0-85e1-4589-bafd-f5c1f505c51b
Peter Náhlik,c0f85b4e-44be-4063-8ab2-17060948ec33
Peter Náhlik,f3a81b4c-f843-42ca-a2d0-b6ea6a6cdd8a
Peter Obrimčák,1e7440a1-0fcb-4d47-a452-8de684c0c67b
Peter Oremus,ae498be2-358c-4f87-9057-f1a9225c1420
Peter Osuský,798d7f1d-e063-4fd8-bdef-e9e68abc77c7
Peter Osuský,e998606a-f4d7-4fc1-9c9b-3a75c34c46ea
Peter Ošváth,f8fe3054-6bb6-4bac-8e88-8aa766c8c205
Peter Pamula,53ca07d7-34af-48b9-a762-9a87d3aae44e
Peter Pamula,f803ad9b-8fa9-4cab-9f04-edab0110e13f
Peter Pellegrini,b0018965-d7fe-4c29-8a8e-134bff1f246f
Peter Pollák,abfcf166-129d-477d-995c-d676c729a5d7
Peter Pčolinský,35f7738f-f257-43b7-8e33-18f10091d44d
Peter Pčolinský,fe438408-57dd-4ce3-8c45-c3e63231138a
Peter Tatár,669e9dd8-4950-42f2-a21e-b41c04e60bb8
Peter Weiss,85093d4f-d5a8-45dc-95b8-d92fcf4cb861
Peter Zajac,041329ea-723a-4e98-b5d0-a736d63d9a5b
Peter Ďuračka,20e42ff1-1e76-49c2-baab-563d42911714
Peter Štarchoň,51c5de9a-39da-4a46-bbd7-df833c2d164a
Peter Štarchoň,c23ed11b-d422-4c42-82a5-04f357049b95
Peter Šuca,0dd83f67-1ea9-4f74-b901-1654bc946b3e
Peter Šuca,99182e24-4eac-4dbb-bc6f-6e962f8c973b
Peter Žiga,2f7277b5-1ade-40ef-a838-3b27acbc7394
Petra Krištúfková,5e2ed2cb-a168-484b-886b-f93c829b58eb
Petra Krištúfková,c9d4321f-18b9-4da2-8b89-9f01d3c0eb53
Petra Masácová,14d7ba6d-bfd8-47c1-ae4d-147301cab5bc
Pál Csáky,4b78fadf-3366-483c-a529-eade348beb30
Pál Farkas,82c0d496-3de7-49ed-9c98-60a2a8e429b0
Pál Keszegh,b0c029eb-0bf7-4776-989b-8d374c98221e
Péter Vörös,9bb58522-f063-4684-8bad-91dc5b8a5e1a
Péter Vörös,e6e4c0de-bbb2-4516-9337-6e72fb017632
Radoslav Procházka,71a50c5b-ec4e-4664-9d23-4ca52966f3fd
Radoslav Procházka,8d304b0b-fdeb-40d1-9f6c-8ee70208f65f
Radovan Baláž,20935c6d-08eb-4ddc-b0c3-0ff52b1a945f
Radovan Baláž,9891e32a-b1a2-4181-956f-fcab56b580df
Rafael Rafaj,bf88f297-7c8d-4b29-857d-90ac8d542343
Rastislav Holúbek,1f036ba8-a890-4251-a613-9ff742654689
Rastislav Schlosár,53768dda-436b-486e-89fb-94d744454f31
Rastislav Schlosár,c53c9e9e-204c-4a3a-8684-d2779cb52c2c
Rastislav Čepák,3219753f-6bdf-411b-8b8c-6f0e72c9af51
Rastislav Šepták,2b2bad75-a485-44af-b3d1-32b7cfe55f13
Renáta Kaščáková,78de1212-1147-48e1-bace-4de88975662d
Renáta Kaščáková,ef8c2b72-b0f5-4c1b-9380-0ffad736e085
Renáta Zmajkovičová,061ce6bd-4a22-4ca6-8e84-b1f3ce9d3224
Richard Oravec,a6864690-5dde-4abd-9d59-f2f8f8d20483
Richard Raši,33f8469b-a3f8-4b3a-b0b4-20e2862a34e0
Richard Raši,d3df5888-5498-46cc-af3f-8c223000baac
Richard Sulík,7c937e99-a0d3-431b-baea-0b78512e2d40
Richard Vašečka,5fdc6ac7-890a-4368-a86c-fe9883cb5d39
Richard Vašečka,800304eb-b77d-4fab-baf7-2d221dd5b04c
Richard Švihura,5273a1bb-cf59-4c59-9290-e7635d118cdf
Richárd Hamerlik,22bb0d9a-261e-4b55-8fd4-afb3242e2cdb
Robert Fico,3dc6aa49-1de8-461e-b082-aaaa7d7bd029
Robert Kaliňák,70a22a60-d72d-4652-b136-e8dabd059ec0
Robert Nemcsics,fbb7b716-ba5f-4b6c-b1e4-ada09626d1a8
Roman Hofbauer,eee16355-3bc5-4c82-baf1-52e0f0cfc3e4
Roman Kováč,05410b7f-3e41-4c14-b4e5-220229f437bc
Roman Vavrík,c3c8c03a-6bc1-4c50-8e71-c5ed6657a3b5
Roman Šipoš,d3684270-9ec9-4f73-853a-011418e1f8c3
Rudolf Bauer,bbef05f5-57dd-43c8-a200-83ca06c78ba9
Rudolf Chmel,c28de035-8c63-499a-9c6e-85f057d5f8c2
Rudolf Pučík,6add607d-94e3-435f-a7b9-a9652fe19c33
Rudolf Schuster,ef4034be-5ed4-4c6d-8cb7-8dec8ff21416
Rudolf Sokol,5653bb77-d9f1-4ce1-b3e2-2fe7e09e5d66
Rudolf Zajac,a7623a6e-a490-4d41-a050-5de57aee5d6d
Rudolf Žiak,64f35ebf-72d4-4426-a197-a392a14f72f6
Róbert Madej,2795d7a8-1c1c-42ba-941e-fe2260885951
Róbert Madej,7c7c7a87-8d7f-4c5b-8043-1c109e7d36af
Róbert Puci,24c8a90a-b707-41f3-a0f2-eba9c027648a
Róbert Puci,627309aa-1c75-44cd-9fc4-74c5aa7fd944
Samuel Zubo,80cca1e4-6f61-4b08-95f3-da37b33e6abc
Sergej Chelemendik,25400df1-9000-4adf-b701-f5efd4512059
Sergej Kozlík,55afe2ad-5b40-4fc9-a155-7a2ef711d9a5
Silvia Shahzad,588128a8-6991-4d52-b9bc-a0a2de6037ff
Silvia Shahzad,ad8208a0-d866-45cd-aaf3-f618aa433834
Simon Zsolt,be6a356a-f4ad-4c28-b1cb-8bd18ddb9151
Simona Petrík,0234379d-8105-4548-9949-e235bb11a7dc
Soňa Gaborčáková,0b5ae317-5d1a-480f-b88d-f574fd66ad5f
Soňa Gaborčáková,aeb59519-9d48-4004-8dd7-7d68150ac4aa
Stanislav Bartoš,8763d052-5bfa-4eab-9a5b-740ed2fdb211
Stanislav Drobný,8e337a80-4e52-44ad-b53d-fd831a293ba6
Stanislav Drobný,d593e0ee-a9e1-4532-9d84-f6b9f974bfee
Stanislav Fořt,dfb265c5-b82e-4f0d-825d-cf76b19d325b
Stanislav Husár,c5686b14-6971-4c61-9f2e-90db9fe61990
Stanislav Janiš,5481199f-3c0c-4907-9885-2049aef229f6
Stanislav Kahanec,6a4923cf-b6ac-4771-82b4-4d9d08f1887c
Stanislav Kmec,11079125-9ea0-4527-93bd-1d1c8319d9fa
Stanislav Kmec,7c4fb548-2452-4862-8371-a95577fc8318
Stanislav Kropilák,d834d2e8-0f15-42f1-8fe0-fc86bacd022f
Stanislav Kubánek,32b09da0-f2d0-4ad4-8f95-6a1bf35d84b2
Stanislav Kubánek,9476ff14-b46f-4b74-959f-295344d92450
Stanislav Mizík,1b14b799-1674-4fd5-a349-b3b5557c963a
Stanislav Mizík,d118a960-2f70-4775-9417-a028aa6c34df
Stanislav Škoda,13ce8b0e-3427-4047-8f65-7e00481d7fb0
Svetlana Pavlovičová,f3a886ab-4bff-4f51-8420-738dba772455
Szilárd Somogyi,7e388bf1-d7ed-40e4-9f50-96d22fa13953
Sándor Albert,af3af0d8-27fd-417a-85c4-cb230813cd3a
Tatiana Rosová,6cc56cc0-8674-4ff9-ade1-1954b186571c
Tibor Bastrnák,4c9ef114-8d03-4a96-a2b4-2b6b020042c8
Tibor Bastrnák,a54983ac-39d5-4f44-b6a1-1be14b8378b1
Tibor Bernaťák,2ce7ecb9-5ece-40a5-b76d-d9c24a5c2c9d
Tibor Bernaťák,b69003fb-d2c5-41d5-8613-e49ff7c13843
Tibor Cabaj,0b88ab79-95b4-4bd5-898a-e5b5b5f5d48c
Tibor Glenda,3ac36734-7df1-40a1-8e4c-7826a401c56f
Tibor Glenda,bd429958-0a24-45cc-8862-e0c34db83de5
Tibor Jančula,0a765565-cfc8-42c4-ac96-315c27156c13
Tibor Jančula,8dabb90d-0319-459a-b8f2-642eeac57570
Tibor Lebocký,0e10df53-72a3-4880-9c17-25a9ca4fa906
Tibor Mikuš,c49f7dc7-1495-4497-a7a0-7b236b6ab199
Tibor Tóth,2ad769db-9c90-4dc1-ab62-939b4ebb7b36
Tibor Šagát,13dcf03f-1656-4554-9f51-6687fb354de9
Tomáš Galbavý,a9a6d091-7f0e-429f-9142-b608eac77282
Tomáš Korček,83d6bc6e-3021-4003-af18-3afb68e2e055
Valentín Švidroň,22d242de-cfda-4e8a-b56f-2cf8251d9969
Veronika Remišová,062ca50c-2149-4b34-b28d-e545e11a151d
Veronika Remišová,bb865554-4d91-4527-a344-699aee5598bf
Viera Dubačová,580440f8-ab17-49b8-9343-0d715cd6074e
Viera Kučerová,728e388c-058f-49d7-9b11-56b04b724d34
Viera Mazúrová,50d05306-8ab1-4a92-be7b-ac087df82000
Viera Rusková,801bde3d-14c6-468f-816e-3256bc27ea48
Viera Tomanová,dfbd9036-4cfe-48d7-9287-7ac608bafdaf
Viera Šedivcová,75f1cf82-cd74-49ec-9a6d-7bbf6b4c4b80
Viktor Béreš,9a618ef0-ccd2-4a6c-a913-554deb65e1f3
Viktor Stromček,bbcf0c72-8efd-4265-a602-19f1b0e6f4fd
Viliam Holeva,8620c299-6425-45b7-830a-26d71a47d14e
Viliam Jasaň,c91a8832-0aa8-4584-9a67-3658786484a2
Viliam Novotný,aa8b6940-95f5-40c4-94d7-c332a5a93042
Viliam Oberhauser,2aad4907-1bc3-4c34-a5b9-c63cd92714ac
Viliam Soboňa,7e4ae7e9-ab81-49c3-b676-e974dc988bc0
Viliam Sopko,4b691a1a-1c1e-4f77-9a7c-64394b596140
Viliam Vaškovič,0038a188-45e9-4fcb-917d-5f0778e72d6c
Viliam Veteška,55ae0029-4f5b-4cdf-94e0-3237d0cccc69
Vincent Lukáč,8d90937a-8cbf-4bab-af35-439b32f29cc8
Vladimír Bajan,58daf9b3-53d3-4012-8b2e-39f719af70a8
Vladimír Baláž,98ebfb32-e04b-40fd-8d10-3fa9aa4687b4
Vladimír Baláž,b8c8234e-5428-41d6-b690-958d0cc528d2
Vladimír Faič,a61c8a9c-a078-48f2-9d56-ac852299f8aa
Vladimír Faič,ea4066e1-4d9d-4aed-ad4e-71a9c9e9bb3c
Vladimír Horák,0b6551de-b11d-43aa-9640-c782b1c05b21
Vladimír Jánoš,870c1476-48e5-4cb3-b3e2-e93d2320eaec
Vladimír Matejička,430b88db-897e-4094-abf8-260e81c996c5
Vladimír Matejička,90d07b92-3be4-4d79-a78f-729a25b812fc
Vladimír Maňka,95cdd125-7ff0-4a55-8a7d-99c0302b3814
Vladimír Mečiar,3988e82e-9bb7-47af-9330-ec6c0171e0e8
Vladimír Palko,d0c85e74-6eaa-455e-aa13-8a4bc4e0e392
Vladimír Pavelka,09185d92-efe8-4d93-a842-538e27056c2c
Vladimír Sloboda,65901c50-929b-4c0e-a43f-86b79dbb95e3
Vladimír Sloboda,d5fbac6b-a68d-4f0a-8124-fca5e9997fea
Vladimír Ďaďo,f2a56f6e-41e6-4364-82ee-3a33d344f011
Vladislav Petráš,1cf0130e-3564-4769-88e7-7b2f914a3393
Vlastimil Ondrejka,dccb6bd6-78ff-4729-b15c-5d91882c5317
Vojtech Tkáč,52453a09-076b-4389-81db-4df624552bde
Víťazoslav Móric,dde070b1-8c08-41e4-ac28-3c8ac900b5e6
Zdenka Kramplová,b0934925-70bc-4622-9032-7e4029753c32
Zoltán Daniš,3653191c-8fb9-4a93-924c-5d79b155f9f3
Zoltán Horváth,d2b89d17-b853-4c7f-98f8-0238d8ac1ba7
Zsolt Komlósy,9777ffa9-3ed2-4124-8c15-3a216bb0e07a
Zsolt Simon,4cf945cd-65cc-43b7-83eb-95f8a34da1ef
Zsolt Simon,be6a356a-f4ad-4c28-b1cb-8bd18ddb9151
Zuzana Aštaryová,375a7e19-494a-47ce-a163-e3dc7e14534e
Zuzana Kondrlíková-Plháková,242a1e68-39ab-4a64-80c1-a3278a2e902a
Zuzana Martináková,5c3589c4-33d8-4fe2-b405-bddfe4b2d750
Zuzana Zimenová,eef9b900-89c7-449a-b6b5-97df8bf8374b
Zuzana Šebová,7270ee7f-617e-4f8a-85d4-04ad9f172239
Zuzana Šebová,df1c90ea-9672-4b90-a58a-711dd34f30ab
Ágnes Biró,f023c0f9-c351-4b26-acb8-b70ca04da2e4
Árpád Duka-Zólyomi,c7728aa6-4781-404b-91fa-0e895e4ec910
Árpád Érsek,29decc13-0894-4251-8193-41975ec0a042
Ľubica Navrátilová,fdfb1825-2739-4968-a39d-34c81faa5d71
Ľubica Rošková,aaeedd3b-fc7f-4ffb-aaad-bbb1030245b9
Ľubomír Andrassy,b715f191-fc00-49f2-ba64-76e877952e82
Ľubomír Dzurák,88e1d394-5774-4cde-9369-e34f4d45ba32
Ľubomír Fogaš,ca7c23e4-779d-4787-9edc-d0d8c7b1fbd0
Ľubomír Galko,07dad24e-9f0e-4910-bed8-22aaa1e4eb7c
Ľubomír Galko,a66d78dc-c0c9-4228-a631-60a1a4a128c5
Ľubomír Harach,a67fe1d6-34b3-4445-adc3-4dc73d9b30d5
Ľubomír Jahnátek,1cd2aa16-a99b-4f8e-b546-05def69d3468
Ľubomír Jahnátek,75318ee9-b85c-44b9-8edc-3a0ac59a9f8a
Ľubomír Karaba,974658f5-814a-4867-b6ff-fe1f72b81e06
Ľubomír Lintner,914f20ff-5889-46f3-a284-34e93e7e909e
Ľubomír Petrák,28b0b96d-ef20-443a-a549-f58e810a25a2
Ľubomír Petrák,7b9293d8-5b7a-4ada-9f12-160160bb6b55
Ľubomír Vážny,1436b4d5-02d0-402a-b475-0dcaad22fd1b
Ľubomír Vážny,49831049-ff28-4232-99ae-b09f028ff0df
Ľubomír Želiezka,1690df43-5985-49fb-ba13-b40e52bf0e4f
Ľubomír Želiezka,aba08564-6efe-4075-8907-a49774565027
Ľuboš Blaha,29de5ffc-784a-434e-8df1-28e79c233bde
Ľuboš Blaha,8abb113a-98c3-4640-a97b-35c883c2ae4c
Ľuboš Lackovič,45658b95-58a0-415a-ae99-537eeab992be
Ľuboš Majer,5eaba3b7-9b0a-46b2-bb0f-1c948acf349c
Ľuboš Martinák,0894e248-3ebe-4e0a-8291-0d53ac65ab5e
Ľuboš Micheľ,518e376c-fb46-408c-8775-71dc7df2f6e4
Ľudmila Mušková,6bbc0447-0c90-4da0-872f-a4b95c0325af
Ľudovít Goga,8bc4934a-cf5b-4d3d-8cad-3911fe477c1c
Ľudovít Goga,a7c1f1a1-0599-4dba-8e7a-a8c0fe45d539
Ľudovít Jurčík,8f1121b0-1d2d-4348-b305-f6ce5c0c00f5
Ľudovít Kaník,d02d917e-50a3-433c-bbf0-685055f4bad6
Ľudovít Černák,67e2e014-08d2-4c42-9a1e-7d225836d34f
Štefan Gašparovič,47767f04-d8ee-4e40-9a94-8ade6de844a4
Štefan Hreha,cc5b44ef-a59c-48d7-8250-4b638cf22604
Štefan Kuffa,994436cd-f5ac-467d-b427-8077ea81f570
Štefan Kužma,54e599a4-fcfc-4eb2-a4c2-f440c3d74db2
Štefan Rusnák,365c321d-5de6-4c1b-9e04-8e941b0211be
Štefan Tomčo,4f22615a-c3b4-434c-8446-c5afbd734913
Štefan Zelník,28977299-b38d-41ba-ad88-1576a53c3fad
Štefan Zelník,7c788b52-8b53-4d4e-a05f-5a2e8027013b
Štefan Šlachta,df3efc81-a246-4101-aae1-792214151a5b
Андрей Хрнчиар,5d5f3db3-0442-4a41-b20b-04236e5a7e15
Бела Бугар,86f92240-715d-4229-afc9-8727d6932e90
Бэла Бугар,86f92240-715d-4229-afc9-8727d6932e90
Душан Галис,fc479f5c-4541-41c9-92d3-99c9c68d5358
Мариан Котлеба,4cab336f-3a4c-45f7-82ab-4f193c08469f
Мирослав Беблавы,aecfadb8-d8e6-48c2-9636-3ea8e1750fb4
Рихард Раши,d3df5888-5498-46cc-af3f-8c223000baac
Яна Валёва,e01b204e-d7e0-4819-9b93-c38673461cef
دوشان غاليس,fc479f5c-4541-41c9-92d3-99c9c68d5358
伊果·馬托維奇,70a9691c-5dc9-410e-84fe-23dbda333047
安德雷·丹科,96f658c7-6b1a-4095-8873-9a7f218bc309
拉多斯拉夫·普羅哈茨卡,8d304b0b-fdeb-40d1-9f6c-8ee70208f65f
貝拉·布加爾,86f92240-715d-4229-afc9-8727d6932e90
馬里安·寇特勒巴,4cab336f-3a4c-45f7-82ab-4f193c08469f
마리안 코틀레바,4cab336f-3a4c-45f7-82ab-4f193c08469f
안드레이 단코,96f658c7-6b1a-4095-8873-9a7f218bc309
